ticker,sector_bucket,sector,obs_date,obs_q,horizon_q,isc_score,isc_trend,isc_ratio,isc_regime,altman_z,altman_regime,piotroski_f,piotroski_regime,beneish_m,beneish_regime,composite_regime,total_return,ann_return,max_drawdown,realized_vol,sector_relative_return,n_forward_days,outcome_regime,price_source,q1_return,q2_return,q3_return,q4_return,q5_return,q6_return,q7_return,q8_return,q9_return,q10_return,q11_return,q12_return
MAS,industrial,Industrials,2024-03-31,14,1,0.068561,0.0513,0.71,stable,3.296,safe,4,mixed,-1.37,manipulator,elevated,-0.1636,-0.5105,-0.1658,0.2366,-0.174,63,rising,tiingo,-0.1636,0.3022,-0.133,-0.0161,-0.0612,0.0744,-0.0874,-0.0702,,,,
MAS,industrial,Industrials,2024-03-31,14,2,0.068561,0.0513,0.71,stable,3.296,safe,4,mixed,-1.37,manipulator,elevated,0.0892,0.1864,-0.1659,0.2618,-0.0169,126,elevated,tiingo,-0.1636,0.3022,-0.133,-0.0161,-0.0612,0.0744,-0.0874,-0.0702,,,,
MAS,industrial,Industrials,2024-03-31,14,4,0.068561,0.0513,0.71,stable,3.296,safe,4,mixed,-1.37,manipulator,elevated,-0.0708,-0.0708,-0.1926,0.2414,-0.2061,252,elevated,tiingo,-0.1636,0.3022,-0.133,-0.0161,-0.0612,0.0744,-0.0874,-0.0702,,,,
MAS,industrial,Industrials,2024-03-31,14,8,0.068561,0.0513,0.71,stable,3.296,safe,4,mixed,-1.37,manipulator,elevated,-0.2047,-0.1082,-0.3095,0.2933,-0.583,504,rising,tiingo,-0.1636,0.3022,-0.133,-0.0161,-0.0612,0.0744,-0.0874,-0.0702,,,,
MAS,industrial,Industrials,2024-03-31,14,12,0.068561,0.0513,0.71,stable,3.296,safe,4,mixed,-1.37,manipulator,elevated,-0.0906,-0.044,-0.3095,0.3048,-0.6333,532,rising,tiingo,-0.1636,0.3022,-0.133,-0.0161,-0.0612,0.0744,-0.0874,-0.0702,,,,
MA,industrial,Financials,2022-03-31,8,1,0.08849,0.9399,2.693,rising,4.263,safe,6,mixed,-1.629,manipulator,elevated,-0.1083,-0.3677,-0.1849,0.3823,-0.0268,63,rising,tiingo,-0.1083,-0.1052,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673
MA,industrial,Financials,2022-03-31,8,2,0.08849,0.9399,2.693,rising,4.263,safe,6,mixed,-1.629,manipulator,elevated,-0.2021,-0.3633,-0.2483,0.3118,-0.1074,126,rising,tiingo,-0.1083,-0.1052,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673
MA,industrial,Financials,2022-03-31,8,4,0.08849,0.9399,2.693,rising,4.263,safe,6,mixed,-1.629,manipulator,elevated,0.0317,0.0317,-0.2496,0.2869,0.0046,252,elevated,tiingo,-0.1083,-0.1052,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673
MA,industrial,Financials,2022-03-31,8,8,0.08849,0.9399,2.693,rising,4.263,safe,6,mixed,-1.629,manipulator,elevated,0.3305,0.1535,-0.2496,0.2332,-0.0066,504,elevated,tiingo,-0.1083,-0.1052,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673
MA,industrial,Financials,2022-03-31,8,12,0.08849,0.9399,2.693,rising,4.263,safe,6,mixed,-1.629,manipulator,elevated,0.383,0.1141,-0.2496,0.2199,-0.0759,756,elevated,tiingo,-0.1083,-0.1052,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673
MA,industrial,Financials,2022-09-30,10,1,0.125981,-0.543,0.552,elevated,4.584,safe,6,mixed,-1.481,manipulator,elevated,0.2249,1.2514,-0.0721,0.3106,0.1508,63,stable,tiingo,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673,0.1672,0.0261
MA,industrial,Financials,2022-09-30,10,2,0.125981,-0.543,0.552,elevated,4.584,safe,6,mixed,-1.481,manipulator,elevated,0.293,0.6717,-0.0985,0.2573,0.1443,126,stable,tiingo,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673,0.1672,0.0261
MA,industrial,Financials,2022-09-30,10,4,0.125981,-0.543,0.552,elevated,4.584,safe,6,mixed,-1.481,manipulator,elevated,0.3839,0.3839,-0.0985,0.2139,0.1693,252,stable,tiingo,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673,0.1672,0.0261
MA,industrial,Financials,2022-09-30,10,8,0.125981,-0.543,0.552,elevated,4.584,safe,6,mixed,-1.481,manipulator,elevated,0.7619,0.3274,-0.1259,0.1908,0.1411,504,stable,tiingo,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673,0.1672,0.0261
MA,industrial,Financials,2022-09-30,10,12,0.125981,-0.543,0.552,elevated,4.584,safe,6,mixed,-1.481,manipulator,elevated,1.0757,0.2756,-0.1673,0.2011,0.0618,756,elevated,tiingo,0.2249,0.0555,0.0788,-0.0079,0.0724,0.1235,-0.0419,0.1028,0.0547,-0.0673,0.1672,0.0261
MA,industrial,Financials,2023-06-30,12,1,0.05947,-0.5435,0.564,stable,4.594,safe,7,strong,-1.715,manipulator,stable,0.0081,0.0328,-0.0521,0.1346,0.0013,63,elevated,tiingo,0.0081,0.0788,0.1258,-0.0713,0.118,0.0622,0.0091,0.0667,0.0285,-0.0191,-0.1223,
MA,industrial,Financials,2023-06-30,12,2,0.05947,-0.5435,0.564,stable,4.594,safe,7,strong,-1.715,manipulator,stable,0.0876,0.1828,-0.1259,0.1577,-0.0122,126,elevated,tiingo,0.0081,0.0788,0.1258,-0.0713,0.118,0.0622,0.0091,0.0667,0.0285,-0.0191,-0.1223,
MA,industrial,Financials,2023-06-30,12,4,0.05947,-0.5435,0.564,stable,4.594,safe,7,strong,-1.715,manipulator,stable,0.1372,0.1372,-0.1259,0.1509,-0.0675,252,stable,tiingo,0.0081,0.0788,0.1258,-0.0713,0.118,0.0622,0.0091,0.0667,0.0285,-0.0191,-0.1223,
MA,industrial,Financials,2023-06-30,12,8,0.05947,-0.5435,0.564,stable,4.594,safe,7,strong,-1.715,manipulator,stable,0.4537,0.2057,-0.1673,0.1929,-0.0563,504,elevated,tiingo,0.0081,0.0788,0.1258,-0.0713,0.118,0.0622,0.0091,0.0667,0.0285,-0.0191,-0.1223,
MA,industrial,Financials,2023-06-30,12,12,0.05947,-0.5435,0.564,stable,4.594,safe,7,strong,-1.715,manipulator,stable,0.2678,0.0866,-0.1892,0.1991,-0.5732,720,elevated,tiingo,0.0081,0.0788,0.1258,-0.0713,0.118,0.0622,0.0091,0.0667,0.0285,-0.0191,-0.1223,
MA,industrial,Financials,2024-03-31,14,1,0.027635,-0.4921,0.675,stable,4.587,safe,6,mixed,-1.982,clean,stable,-0.084,-0.296,-0.0861,0.127,-0.0944,63,elevated,tiingo,-0.084,0.1301,0.0657,0.0431,0.0415,0.0156,-0.0233,-0.1081,,,,
MA,industrial,Financials,2024-03-31,14,2,0.027635,-0.4921,0.675,stable,4.587,safe,6,mixed,-1.982,clean,stable,0.0351,0.0715,-0.1015,0.1647,-0.071,126,elevated,tiingo,-0.084,0.1301,0.0657,0.0431,0.0415,0.0156,-0.0233,-0.1081,,,,
MA,industrial,Financials,2024-03-31,14,4,0.027635,-0.4921,0.675,stable,4.587,safe,6,mixed,-1.982,clean,stable,0.1507,0.1507,-0.1015,0.1707,0.0154,252,stable,tiingo,-0.084,0.1301,0.0657,0.0431,0.0415,0.0156,-0.0233,-0.1081,,,,
MA,industrial,Financials,2024-03-31,14,8,0.027635,-0.4921,0.675,stable,4.587,safe,6,mixed,-1.982,clean,stable,0.0603,0.0297,-0.1892,0.2103,-0.318,504,elevated,tiingo,-0.084,0.1301,0.0657,0.0431,0.0415,0.0156,-0.0233,-0.1081,,,,
MA,industrial,Financials,2024-03-31,14,12,0.027635,-0.4921,0.675,stable,4.587,safe,6,mixed,-1.982,clean,stable,0.0376,0.0176,-0.1892,0.212,-0.5051,532,elevated,tiingo,-0.084,0.1301,0.0657,0.0431,0.0415,0.0156,-0.0233,-0.1081,,,,
MKC,industrial,Consumer Staples,2022-02-28,8,1,0.024445,0.9425,2.354,rising,2.094,grey,5,mixed,-2.164,clean,elevated,-0.0199,-0.0772,-0.1423,0.326,0.0616,63,elevated,tiingo,-0.0199,-0.0719,-0.0198,-0.1247,0.1802,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614
MKC,industrial,Consumer Staples,2022-02-28,8,2,0.024445,0.9425,2.354,rising,2.094,grey,5,mixed,-2.164,clean,elevated,-0.0904,-0.1726,-0.2202,0.2679,0.0043,126,elevated,tiingo,-0.0199,-0.0719,-0.0198,-0.1247,0.1802,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614
MKC,industrial,Consumer Staples,2022-02-28,8,4,0.024445,0.9425,2.354,rising,2.094,grey,5,mixed,-2.164,clean,elevated,-0.2195,-0.2195,-0.3135,0.2652,-0.2466,252,rising,tiingo,-0.0199,-0.0719,-0.0198,-0.1247,0.1802,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614
MKC,industrial,Consumer Staples,2022-02-28,8,8,0.024445,0.9425,2.354,rising,2.094,grey,5,mixed,-2.164,clean,elevated,-0.2591,-0.1392,-0.4119,0.2526,-0.5962,504,distressed,tiingo,-0.0199,-0.0719,-0.0198,-0.1247,0.1802,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614
MKC,industrial,Consumer Staples,2022-02-28,8,12,0.024445,0.9425,2.354,rising,2.094,grey,5,mixed,-2.164,clean,elevated,-0.0752,-0.0257,-0.4119,0.2426,-0.5341,756,rising,tiingo,-0.0199,-0.0719,-0.0198,-0.1247,0.1802,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614
MKC,industrial,Consumer Staples,2022-08-31,10,1,0.056397,0.9012,2.71,rising,2.132,grey,5,mixed,-2.157,clean,elevated,0.0183,0.0753,-0.1615,0.2887,-0.0558,63,elevated,tiingo,0.0183,-0.1402,0.219,-0.0862,-0.1749,0.0505,0.0051,0.1989,-0.0447,0.0657,-0.0961,-0.0492
MKC,industrial,Consumer Staples,2022-08-31,10,2,0.056397,0.9012,2.71,rising,2.132,grey,5,mixed,-2.157,clean,elevated,-0.1245,-0.2334,-0.1615,0.2628,-0.2732,126,rising,tiingo,0.0183,-0.1402,0.219,-0.0862,-0.1749,0.0505,0.0051,0.1989,-0.0447,0.0657,-0.0961,-0.0492
MKC,industrial,Consumer Staples,2022-08-31,10,4,0.056397,0.9012,2.71,rising,2.132,grey,5,mixed,-2.157,clean,elevated,-0.0248,-0.0248,-0.1779,0.242,-0.2394,252,elevated,tiingo,0.0183,-0.1402,0.219,-0.0862,-0.1749,0.0505,0.0051,0.1989,-0.0447,0.0657,-0.0961,-0.0492
MKC,industrial,Consumer Staples,2022-08-31,10,8,0.056397,0.9012,2.71,rising,2.132,grey,5,mixed,-2.157,clean,elevated,0.0186,0.0093,-0.3582,0.2449,-0.6022,504,rising,tiingo,0.0183,-0.1402,0.219,-0.0862,-0.1749,0.0505,0.0051,0.1989,-0.0447,0.0657,-0.0961,-0.0492
MKC,industrial,Consumer Staples,2022-08-31,10,12,0.056397,0.9012,2.71,rising,2.132,grey,5,mixed,-2.157,clean,elevated,-0.1087,-0.0376,-0.3582,0.2377,-1.1226,756,rising,tiingo,0.0183,-0.1402,0.219,-0.0862,-0.1749,0.0505,0.0051,0.1989,-0.0447,0.0657,-0.0961,-0.0492
MKC,industrial,Consumer Staples,2023-05-31,12,1,0.061453,0.5936,1.182,stable,2.199,grey,5,mixed,-2.249,clean,stable,-0.0283,-0.1086,-0.1325,0.1876,-0.0351,63,elevated,tiingo,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614,-0.1093,-0.0366,-0.0794,0.0184,-0.2763
MKC,industrial,Consumer Staples,2023-05-31,12,2,0.061453,0.5936,1.182,stable,2.199,grey,5,mixed,-2.249,clean,stable,-0.2422,-0.4257,-0.3582,0.2401,-0.342,126,rising,tiingo,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614,-0.1093,-0.0366,-0.0794,0.0184,-0.2763
MKC,industrial,Consumer Staples,2023-05-31,12,4,0.061453,0.5936,1.182,stable,2.199,grey,5,mixed,-2.249,clean,stable,-0.1386,-0.1386,-0.3582,0.2445,-0.3433,252,rising,tiingo,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614,-0.1093,-0.0366,-0.0794,0.0184,-0.2763
MKC,industrial,Consumer Staples,2023-05-31,12,8,0.061453,0.5936,1.182,stable,2.199,grey,5,mixed,-2.249,clean,stable,-0.1058,-0.0544,-0.3582,0.2324,-0.6158,504,rising,tiingo,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614,-0.1093,-0.0366,-0.0794,0.0184,-0.2763
MKC,industrial,Consumer Staples,2023-05-31,12,12,0.061453,0.5936,1.182,stable,2.199,grey,5,mixed,-2.249,clean,stable,-0.4155,-0.1669,-0.4762,0.2507,-1.2565,741,distressed,tiingo,-0.0283,-0.2201,0.0614,0.071,0.1148,-0.0151,0.0614,-0.1093,-0.0366,-0.0794,0.0184,-0.2763
MKC,industrial,Consumer Staples,2024-02-29,14,1,0.056277,0.4178,0.836,stable,2.242,grey,7,strong,-2.222,clean,stable,0.0327,0.1375,-0.0984,0.2625,0.0223,63,elevated,tiingo,0.0327,0.1243,-0.0105,0.0651,-0.104,-0.042,-0.0566,0.0043,-0.2809,,,
MKC,industrial,Consumer Staples,2024-02-29,14,2,0.056277,0.4178,0.836,stable,2.242,grey,7,strong,-2.222,clean,stable,0.1611,0.3481,-0.1306,0.2362,0.055,126,stable,tiingo,0.0327,0.1243,-0.0105,0.0651,-0.104,-0.042,-0.0566,0.0043,-0.2809,,,
MKC,industrial,Consumer Staples,2024-02-29,14,4,0.056277,0.4178,0.836,stable,2.242,grey,7,strong,-2.222,clean,stable,0.2236,0.2236,-0.15,0.2217,0.0883,252,elevated,tiingo,0.0327,0.1243,-0.0105,0.0651,-0.104,-0.042,-0.0566,0.0043,-0.2809,,,
MKC,industrial,Consumer Staples,2024-02-29,14,8,0.056277,0.4178,0.836,stable,2.242,grey,7,strong,-2.222,clean,stable,-0.0048,-0.0024,-0.2637,0.2417,-0.3831,504,elevated,tiingo,0.0327,0.1243,-0.0105,0.0651,-0.104,-0.042,-0.0566,0.0043,-0.2809,,,
MKC,industrial,Consumer Staples,2024-02-29,14,12,0.056277,0.4178,0.836,stable,2.242,grey,7,strong,-2.222,clean,stable,-0.2844,-0.1414,-0.4427,0.2551,-0.8271,553,distressed,tiingo,0.0327,0.1243,-0.0105,0.0651,-0.104,-0.042,-0.0566,0.0043,-0.2809,,,
MCD,industrial,Consumer Discretionary,2022-03-31,8,1,0.021773,0.9,2.089,rising,3.411,safe,6,mixed,-2.467,clean,elevated,0.0287,0.1196,-0.1049,0.2285,0.1102,63,elevated,tiingo,0.0287,-0.0829,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233
MCD,industrial,Consumer Discretionary,2022-03-31,8,2,0.021773,0.9,2.089,rising,3.411,safe,6,mixed,-2.467,clean,elevated,-0.0566,-0.1099,-0.1305,0.1995,0.0381,126,elevated,tiingo,0.0287,-0.0829,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233
MCD,industrial,Consumer Discretionary,2022-03-31,8,4,0.021773,0.9,2.089,rising,3.411,safe,6,mixed,-2.467,clean,elevated,0.1667,0.1667,-0.1305,0.1883,0.1396,252,stable,tiingo,0.0287,-0.0829,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233
MCD,industrial,Consumer Discretionary,2022-03-31,8,8,0.021773,0.9,2.089,rising,3.411,safe,6,mixed,-2.467,clean,elevated,0.142,0.0686,-0.1705,0.1667,-0.1951,504,elevated,tiingo,0.0287,-0.0829,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233
MCD,industrial,Consumer Discretionary,2022-03-31,8,12,0.021773,0.9,2.089,rising,3.411,safe,6,mixed,-2.467,clean,elevated,0.2989,0.0911,-0.1721,0.1774,-0.16,756,elevated,tiingo,0.0287,-0.0829,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233
MCD,industrial,Consumer Discretionary,2022-09-30,10,1,0.037302,0.7235,1.38,stable,3.478,safe,5,mixed,-2.511,clean,stable,0.1485,0.7397,-0.0481,0.1871,0.0744,63,stable,tiingo,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233,-0.0174,0.0169
MCD,industrial,Consumer Discretionary,2022-09-30,10,2,0.037302,0.7235,1.38,stable,3.478,safe,5,mixed,-2.511,clean,stable,0.2367,0.5293,-0.0585,0.1755,0.088,126,stable,tiingo,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233,-0.0174,0.0169
MCD,industrial,Consumer Discretionary,2022-09-30,10,4,0.037302,0.7235,1.38,stable,3.478,safe,5,mixed,-2.511,clean,stable,0.1274,0.1274,-0.1426,0.1523,-0.0872,252,stable,tiingo,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233,-0.0174,0.0169
MCD,industrial,Consumer Discretionary,2022-09-30,10,8,0.037302,0.7235,1.38,stable,3.478,safe,5,mixed,-2.511,clean,stable,0.3767,0.1733,-0.1721,0.1609,-0.2441,504,elevated,tiingo,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233,-0.0174,0.0169
MCD,industrial,Consumer Discretionary,2022-09-30,10,12,0.037302,0.7235,1.38,stable,3.478,safe,5,mixed,-2.511,clean,stable,0.3757,0.1122,-0.1721,0.1701,-0.6382,756,elevated,tiingo,0.1485,0.0768,0.0578,-0.1382,0.1636,-0.0773,-0.0644,0.2156,-0.0227,0.0233,-0.0174,0.0169
MCD,industrial,Consumer Discretionary,2023-06-30,12,1,0.029137,-0.6911,0.447,stable,3.393,safe,5,mixed,-2.463,clean,stable,-0.1124,-0.3794,-0.1124,0.1218,-0.1192,63,rising,tiingo,-0.1124,0.1322,-0.058,-0.1021,0.2299,-0.0374,0.1043,-0.0725,0.0311,0.0024,0.0223,
MCD,industrial,Consumer Discretionary,2023-06-30,12,2,0.029137,-0.6911,0.447,stable,3.393,safe,5,mixed,-2.463,clean,stable,0.0049,0.0099,-0.1705,0.1388,-0.0949,126,elevated,tiingo,-0.1124,0.1322,-0.058,-0.1021,0.2299,-0.0374,0.1043,-0.0725,0.0311,0.0024,0.0223,
MCD,industrial,Consumer Discretionary,2023-06-30,12,4,0.029137,-0.6911,0.447,stable,3.393,safe,5,mixed,-2.463,clean,stable,-0.15,-0.15,-0.1705,0.1553,-0.3547,252,rising,tiingo,-0.1124,0.1322,-0.058,-0.1021,0.2299,-0.0374,0.1043,-0.0725,0.0311,0.0024,0.0223,
MCD,industrial,Consumer Discretionary,2023-06-30,12,8,0.029137,-0.6911,0.447,stable,3.393,safe,5,mixed,-2.463,clean,stable,0.0307,0.0152,-0.1721,0.1777,-0.4793,504,elevated,tiingo,-0.1124,0.1322,-0.058,-0.1021,0.2299,-0.0374,0.1043,-0.0725,0.0311,0.0024,0.0223,
MCD,industrial,Consumer Discretionary,2023-06-30,12,12,0.029137,-0.6911,0.447,stable,3.393,safe,5,mixed,-2.463,clean,stable,-0.0176,-0.0062,-0.1904,0.1737,-0.8586,720,elevated,tiingo,-0.1124,0.1322,-0.058,-0.1021,0.2299,-0.0374,0.1043,-0.0725,0.0311,0.0024,0.0223,
MCD,industrial,Consumer Discretionary,2024-03-31,14,1,0.018126,0.953,2.06,rising,3.375,safe,5,mixed,-2.444,clean,elevated,-0.1021,-0.3501,-0.1101,0.1727,-0.1125,63,rising,tiingo,-0.1021,0.2252,-0.0432,0.0822,-0.0508,0.0254,0.0175,0.0272,,,,
MCD,industrial,Consumer Discretionary,2024-03-31,14,2,0.018126,0.953,2.06,rising,3.375,safe,5,mixed,-2.444,clean,elevated,0.1001,0.2101,-0.1171,0.183,-0.006,126,stable,tiingo,-0.1021,0.2252,-0.0432,0.0822,-0.0508,0.0254,0.0175,0.0272,,,,
MCD,industrial,Consumer Discretionary,2024-03-31,14,4,0.018126,0.953,2.06,rising,3.375,safe,5,mixed,-2.444,clean,elevated,0.139,0.139,-0.1171,0.1887,0.0037,252,stable,tiingo,-0.1021,0.2252,-0.0432,0.0822,-0.0508,0.0254,0.0175,0.0272,,,,
MCD,industrial,Consumer Discretionary,2024-03-31,14,8,0.018126,0.953,2.06,rising,3.375,safe,5,mixed,-2.444,clean,elevated,0.1586,0.0764,-0.1171,0.1807,-0.2197,504,stable,tiingo,-0.1021,0.2252,-0.0432,0.0822,-0.0508,0.0254,0.0175,0.0272,,,,
MCD,industrial,Consumer Discretionary,2024-03-31,14,12,0.018126,0.953,2.06,rising,3.375,safe,5,mixed,-2.444,clean,elevated,0.0285,0.0134,-0.1904,0.1816,-0.5142,532,elevated,tiingo,-0.1021,0.2252,-0.0432,0.0822,-0.0508,0.0254,0.0175,0.0272,,,,
MCK,industrial,Health Care,2021-12-31,8,1,0.036168,0.8145,1.327,stable,4.717,safe,7,strong,-2.301,clean,stable,0.2372,1.3427,-0.0437,0.1996,0.3187,63,stable,tiingo,0.2372,0.0516,0.0771,0.0811,-0.0288,0.1474,0.0644,0.075,0.1366,0.0954,-0.1756,0.1971
MCK,industrial,Health Care,2021-12-31,8,2,0.036168,0.8145,1.327,stable,4.717,safe,7,strong,-2.301,clean,stable,0.301,0.6926,-0.1053,0.245,0.3957,126,stable,tiingo,0.2372,0.0516,0.0771,0.0811,-0.0288,0.1474,0.0644,0.075,0.1366,0.0954,-0.1756,0.1971
MCK,industrial,Health Care,2021-12-31,8,4,0.036168,0.8145,1.327,stable,4.717,safe,7,strong,-2.301,clean,stable,0.515,0.515,-0.1104,0.2394,0.4879,252,stable,tiingo,0.2372,0.0516,0.0771,0.0811,-0.0288,0.1474,0.0644,0.075,0.1366,0.0954,-0.1756,0.1971
MCK,industrial,Health Care,2021-12-31,8,8,0.036168,0.8145,1.327,stable,4.717,safe,7,strong,-2.301,clean,stable,0.9317,0.3899,-0.154,0.22,0.5946,504,elevated,tiingo,0.2372,0.0516,0.0771,0.0811,-0.0288,0.1474,0.0644,0.075,0.1366,0.0954,-0.1756,0.1971
MCK,industrial,Health Care,2021-12-31,8,12,0.036168,0.8145,1.327,stable,4.717,safe,7,strong,-2.301,clean,stable,1.3738,0.334,-0.2391,0.2345,0.9149,756,elevated,tiingo,0.2372,0.0516,0.0771,0.0811,-0.0288,0.1474,0.0644,0.075,0.1366,0.0954,-0.1756,0.1971
MCK,industrial,Health Care,2022-09-30,10,1,0.053499,0.6886,1.149,stable,5.203,safe,8,strong,-2.349,clean,stable,0.1053,0.4924,-0.1104,0.2464,0.0312,63,stable,tiingo,0.1053,-0.0288,0.1528,0.0486,0.0969,0.1147,0.1002,-0.1784,0.1987,0.1477,0.0997,0.0327
MCK,industrial,Health Care,2022-09-30,10,2,0.053499,0.6886,1.149,stable,5.203,safe,8,strong,-2.349,clean,stable,0.0735,0.1524,-0.154,0.2177,-0.0752,126,elevated,tiingo,0.1053,-0.0288,0.1528,0.0486,0.0969,0.1147,0.1002,-0.1784,0.1987,0.1477,0.0997,0.0327
MCK,industrial,Health Care,2022-09-30,10,4,0.053499,0.6886,1.149,stable,5.203,safe,8,strong,-2.349,clean,stable,0.2977,0.2977,-0.154,0.2127,0.0831,252,elevated,tiingo,0.1053,-0.0288,0.1528,0.0486,0.0969,0.1147,0.1002,-0.1784,0.1987,0.1477,0.0997,0.0327
MCK,industrial,Health Care,2022-09-30,10,8,0.053499,0.6886,1.149,stable,5.203,safe,8,strong,-2.349,clean,stable,0.4342,0.1976,-0.2391,0.2265,-0.1866,504,elevated,tiingo,0.1053,-0.0288,0.1528,0.0486,0.0969,0.1147,0.1002,-0.1784,0.1987,0.1477,0.0997,0.0327
MCK,industrial,Health Care,2022-09-30,10,12,0.053499,0.6886,1.149,stable,5.203,safe,8,strong,-2.349,clean,stable,1.2407,0.3086,-0.2391,0.2348,0.2268,756,elevated,tiingo,0.1053,-0.0288,0.1528,0.0486,0.0969,0.1147,0.1002,-0.1784,0.1987,0.1477,0.0997,0.0327
MCK,industrial,Health Care,2023-06-30,12,1,0.049129,-0.7009,0.836,stable,5.342,safe,6,mixed,-2.13,clean,stable,0.0192,0.0789,-0.0734,0.2057,0.0124,63,elevated,tiingo,0.0192,0.0661,0.1532,0.0979,-0.1466,0.1446,0.2594,0.0267,0.0049,0.1188,0.0393,
MCK,industrial,Health Care,2023-06-30,12,2,0.049129,-0.7009,0.836,stable,5.342,safe,6,mixed,-2.13,clean,stable,0.0865,0.1806,-0.0734,0.1957,-0.0133,126,elevated,tiingo,0.0192,0.0661,0.1532,0.0979,-0.1466,0.1446,0.2594,0.0267,0.0049,0.1188,0.0393,
MCK,industrial,Health Care,2023-06-30,12,4,0.049129,-0.7009,0.836,stable,5.342,safe,6,mixed,-2.13,clean,stable,0.3756,0.3756,-0.0734,0.1816,0.1709,252,stable,tiingo,0.0192,0.0661,0.1532,0.0979,-0.1466,0.1446,0.2594,0.0267,0.0049,0.1188,0.0393,
MCK,industrial,Health Care,2023-06-30,12,8,0.049129,-0.7009,0.836,stable,5.342,safe,6,mixed,-2.13,clean,stable,0.7374,0.3181,-0.2391,0.2371,0.2274,504,elevated,tiingo,0.0192,0.0661,0.1532,0.0979,-0.1466,0.1446,0.2594,0.0267,0.0049,0.1188,0.0393,
MCK,industrial,Health Care,2023-06-30,12,12,0.049129,-0.7009,0.836,stable,5.342,safe,6,mixed,-2.13,clean,stable,0.7708,0.2214,-0.2717,0.256,-0.0702,720,elevated,tiingo,0.0192,0.0661,0.1532,0.0979,-0.1466,0.1446,0.2594,0.0267,0.0049,0.1188,0.0393,
MCK,industrial,Health Care,2023-12-31,14,1,0.039599,0.107,0.93,stable,5.277,safe,5,mixed,-1.871,clean,stable,0.1422,0.7019,-0.044,0.1733,0.1318,63,stable,tiingo,0.1422,0.0813,-0.1611,0.1597,0.2078,0.0611,0.0249,0.116,0.0549,,,
MCK,industrial,Health Care,2023-12-31,14,2,0.039599,0.107,0.93,stable,5.277,safe,5,mixed,-1.871,clean,stable,0.235,0.5252,-0.044,0.164,0.1289,126,stable,tiingo,0.1422,0.0813,-0.1611,0.1597,0.2078,0.0611,0.0249,0.116,0.0549,,,
MCK,industrial,Health Care,2023-12-31,14,4,0.039599,0.107,0.93,stable,5.277,safe,5,mixed,-1.871,clean,stable,0.2016,0.2016,-0.2391,0.2614,0.0663,252,elevated,tiingo,0.1422,0.0813,-0.1611,0.1597,0.2078,0.0611,0.0249,0.116,0.0549,,,
MCK,industrial,Health Care,2023-12-31,14,8,0.039599,0.107,0.93,stable,5.277,safe,5,mixed,-1.871,clean,stable,0.7614,0.3272,-0.2391,0.2459,0.3831,504,elevated,tiingo,0.1422,0.0813,-0.1611,0.1597,0.2078,0.0611,0.0249,0.116,0.0549,,,
